profilePictureUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId,timestamp
,Acho que tem outras coisas mais pertinentes que exigem a posição do Conselho do que repudiar atos de manifestação de opinião. Mesmo que a opinião em pauta não seja a sua.,0,0,2023-01-09T18:40:07.000Z,18183107407247107,6812740023,2023-01-11T21:04:12.488Z
,"Ministério da Justiça cria canal para denúncias sobre terroristas, informa Augusto de Arrruda Botelho https://urbsmagna.com/ministerio-da-justica-cria-canal-para-denuncias-sobre-terroristas-informa-augusto-de-arrruda-botelho/",0,0,2023-01-09T18:39:25.000Z,17944499597523550,9228360479,2023-01-11T21:04:12.488Z
,@rosangela.brandao.773124 @brunasoaressa @cesarota @josenyfagundes_perfilpessoal @elizamasantana_,0,0,2023-01-09T18:37:36.000Z,17875975358797402,17233474201,2023-01-11T21:04:18.512Z
,👏👏👏👏👏,0,0,2023-01-09T18:36:59.000Z,17973629539971290,4034269357,2023-01-11T21:04:18.512Z
,"Até quando esses posts com viés político? Pago crp há três anos, precisei usar uma ÚNICA vez e adivinha? Sem resposta até agora. Mas envio de boleto tá em dia. VERGONHA. Não me representa.",0,0,2023-01-09T18:36:48.000Z,17977540690914852,609543395,2023-01-11T21:04:18.512Z
,👏👏,0,0,2023-01-09T18:36:45.000Z,18191716453219084,1932779656,2023-01-11T21:04:18.512Z
,👏🏼👏🏼👏🏼👏🏼,0,0,2023-01-09T18:35:45.000Z,17990698225678834,452147927,2023-01-11T21:04:18.512Z
,Cadê a Nota de Repúdio?,0,0,2023-01-09T18:32:15.000Z,17873376347815411,629653354,2023-01-11T21:04:18.512Z
,👏👏👏👏👏,0,0,2023-01-09T18:30:06.000Z,17993017015629796,1796882991,2023-01-11T21:04:23.720Z
,"Como pode alguém ter CRP e julgar uma pessoa sem conhecê-la???!!! A minha subjetividade se resume ao meu posicionamento político??? É isso, psicólogo???!!!!",0,0,2023-01-09T18:24:49.000Z,17960603294210327,1973144589,2023-01-11T21:04:29.340Z
,Psicologia é apartidária,0,0,2023-01-09T18:21:24.000Z,17944617656338430,1157194607,2023-01-11T21:04:29.340Z
,👏👏👏👏👏,0,0,2023-01-09T18:19:40.000Z,18343013569004179,1348553084,2023-01-11T21:04:34.933Z
,"Os Patriotas, acampados a mais de 70 dias nos QGs tb condenam!!! INFILTRADOS COMUNISTAS foram os q destruíram tudo, já estavam lá dentro dos prédios antes do povo chegar. Tenho vídeos aqui no meu Instagram provando e a polícia apreendendo eles, arruaceiros, MALDITOS!!",0,0,2023-01-09T18:10:24.000Z,17979824623894768,734144325,2023-01-11T21:04:40.823Z
,👏👏👏👏👏👏,0,0,2023-01-09T18:07:32.000Z,17965701473127436,2227336495,2023-01-11T21:04:40.823Z
,👏👏👏👏👏👏👏👏👏👏👏👏,0,0,2023-01-09T18:06:30.000Z,17936885531473461,20979364,2023-01-11T21:04:40.823Z
,😍😍😍😍😍,0,0,2023-01-09T18:02:43.000Z,17917932650654805,6847502023,2023-01-11T21:04:40.823Z
,"Tem marmanjo esquecendo que se trata de um conselho de ÉTICA, que basicamente cria regras internas e faz cumprir o que já foi regulamentado juridicamente. É competência do cfp aplicar sanções a quem nao cumprir nosso codigo de etica pq a ele cabe orientar, fiscalizar e disciplinar psicologicos pq tamo no brasil e a lei obriga que exista uma autarquia assim. Querem saber sobre a PL, teto de horas, é com o sindicato que deviam buscar respostas. Legalmente eles são os representantes dos interesses dos trabalhadores, sozinho CRP/CFP só apoia e faz declaração de repúdio mesmo, sem grandes mudanças nesse muro das lamentações. Muito grandinho pra não buscar o básico de como o mundo gira, como ler nossa própria legislação, código de ética e conhecer os órgãos envolvidos.",0,0,2023-01-09T18:00:21.000Z,18230873041083355,32174470070,2023-01-11T21:04:47.578Z
,👏🏾👏🏾👏🏾,0,0,2023-01-09T17:57:48.000Z,17978393500910468,1385812302,2023-01-11T21:04:47.578Z
,"Escolhemos os ataques que queremos condenar ou defender, certo?",0,0,2023-01-09T17:57:34.000Z,18253363390130531,9618544453,2023-01-11T21:04:54.667Z
,"Posicionamento legal. Mas e os valores exorbitantes das anuidades, considerando que o CRP nunca nos dá nenhum tipo de respaldo? Falta mobilização da nossa categoria. Que catástrofe.",0,0,2023-01-09T17:54:59.000Z,17986686142786231,34394385266,2023-01-11T21:04:54.667Z
,"CFP tem que se posicionar com relação o que melhor deve fazer para nos assistir, quanto profissionais  questões referentes ao ato terapêutico e relacionado classe.",0,0,2023-01-09T17:54:53.000Z,18038317282414082,845111464,2023-01-11T21:04:54.667Z
,Qual o posicionamento em relação a PL  que visa a desregulamentação. Acredito que seria interessante um posicionamento.,0,0,2023-01-09T17:54:37.000Z,18025311109461868,513460822,2023-01-11T21:04:54.667Z
,"Lendo os comentários aqui estou pensando na minha mãe que disse outro dia ""Filha, preciso de ajuda, não aguento mais seu pai, só com esse papo de política...eu prefiro o Lula e ele votou no Bolsonaro""... E eu disse ""procura uma psicóloga mãe, vai te ajudar a ser mais tolerante 😅😅😅",0,0,2023-01-09T17:52:54.000Z,17964593057024273,44618310306,2023-01-11T21:04:54.667Z
,👏👏👏👏👏,0,0,2023-01-09T17:51:11.000Z,17972753497887234,308923425,2023-01-11T21:05:00.714Z
,"Entendi, e as 30hrs?",0,0,2023-01-09T17:45:25.000Z,17967360959115887,1277836919,2023-01-11T21:05:06.683Z
,Surreal esse povo tem que fazer  tratamento essa galera...pq olha...a maioria nesta profissão.,0,0,2023-01-09T17:44:52.000Z,18255303487193346,215628399,2023-01-11T21:05:06.683Z
,👏👏👏👏👏,0,0,2023-01-09T17:43:08.000Z,17947453664445658,1577866911,2023-01-11T21:05:06.683Z
,E como esta a situação da perda da exclusividade dos testes psicológicos?,0,0,2023-01-09T17:41:28.000Z,17999649862579331,1380352205,2023-01-11T21:05:06.683Z
,👏👏👏👏,0,0,2023-01-09T17:39:10.000Z,17999579968598715,444280221,2023-01-11T21:05:12.995Z
,👏👏👏👏👏👏,0,0,2023-01-09T17:37:33.000Z,17915199779661508,1454509199,2023-01-11T21:05:12.995Z
,👏👏👏👏,0,0,2023-01-09T17:33:18.000Z,18020946982473468,1369613600,2023-01-11T21:05:18.715Z
,Condenam também o direito a liberdade de escolha que nos foi tirado no dia das eleições 😡😡😡😠😠???,0,0,2023-01-09T17:29:43.000Z,17850215021887818,916890536,2023-01-11T21:05:18.715Z
,🙏🏽,0,0,2023-01-09T17:29:41.000Z,18226627852160250,37348012856,2023-01-11T21:05:18.715Z
,"Olha só, se posicionando! E sobre a PL que desregulamenta a profissão?",0,0,2023-01-09T17:28:47.000Z,17947155671323548,4008329077,2023-01-11T21:05:18.715Z
,👏👏👏,0,0,2023-01-09T17:28:05.000Z,18015750487494319,4188709059,2023-01-11T21:05:18.715Z
,👏👏👏,0,0,2023-01-09T17:28:05.000Z,17944245734525699,53795119276,2023-01-11T21:05:18.715Z
,👏👏,0,0,2023-01-09T17:24:50.000Z,17912471339678116,9152246532,2023-01-11T21:05:24.643Z
,"A eleição do Conselho é um processo democrático. As chapas são formadas por profissionais que desejam trabalhar em prol da Psicologia como ciência e profissão. Àqueles que não se sintam representados, seria possível formar uma chapa para concorrer e, caso eleito, assumir as tarefas a eles designadas e implantar as mudanças que tanto almeja. Como dizia Freud: ""qual a sua responsabilidade na desordem da qual você se queixa?"".",0,0,2023-01-09T17:24:05.000Z,17842598513924577,5990883271,2023-01-11T21:05:24.643Z
,Qual o posicionamento a respeito dos profissionais que junto aos demais criminosos depredaram o património público ontem? Perderão o registro?,0,0,2023-01-09T17:23:59.000Z,17857060214876987,15385725429,2023-01-11T21:05:24.643Z
,👏👏👏👏🤍,0,0,2023-01-09T17:20:10.000Z,17937588446569266,412414376,2023-01-11T21:05:24.643Z
,👏👏👏👏👏,0,0,2023-01-09T17:19:34.000Z,17992195240712276,320820227,2023-01-11T21:05:24.643Z
,Bora se manifestar @comunicacao_coffito e @crefito6,0,0,2023-01-09T17:18:24.000Z,18199559917215873,359277256,2023-01-11T21:05:31.762Z
,Agora se manifesta.. mas alguém perguntou ?? 🤔😒,0,0,2023-01-09T17:17:59.000Z,18340029994040627,182191374,2023-01-11T21:05:31.762Z
,"Eu não entrei para uma ""religião"" ou ""seita"", estudei muito e estudo muito, paguei caro por meu curso e trabalho dentro da ética e respeito que é meu dever como cidadã e profissional! Porém percebo nitidamente o posicionamento claro ao qual o crp tem diante de assuntos políticos, tbm senti na faculdade a dificuldade de me posicionar com ética porém com pensamentos ""diferentes"", daquilo q vcs ""pregam""! Muito triste e revoltante perceber psicólogos (as)que não pensam como vcs sofre ""ataques gentis"" para se retirar do curso ou do meio profissional, é até sofre boicote! Sigo trabalhando com resiliência e acreditando q assim como gostaria de ser compreendida no meu posicionamento tbm respeito àqueles q assim o fazem!! Essa generalização é muito triste, porq existem pessoas boas e ruins tanto de um lado como do outro!!!",0,0,2023-01-09T17:16:47.000Z,17966188715138066,5358883253,2023-01-11T21:05:31.762Z
,❤️,0,0,2023-01-09T17:16:18.000Z,17856481076883448,1559875492,2023-01-11T21:05:31.762Z
,👏🏻👏🏻👏🏻,0,0,2023-01-09T17:15:36.000Z,17895450464674541,7015404020,2023-01-11T21:05:31.762Z
,"Relevante essa publicação, porém.  Cadê um posicionamento mais atuante nas fiscalizações referente a testes psic sendo exibidos e postados na internet com gabaritos; atualmente surgiu burburinho de desregulamentação da profissão, cadê a manifestação do cfp; piso salarial que não temos, cadê o posicionamento do cfp; cadê a presença do cfp nas mídias, atuando como promoção para a existência de psicólogos (as), ou realizando campanhas frequentes para ensinar as pessoas a importância da saúde mental; o trabalho desumano de psis no ambiente hospitalar, cadê o cfp fazendo algo com mais atividade em relação a isso... Tenho tantas pautas que acho ser viável ao conselho não apenas repudiar, mas se mostrar mais ativo! Precisamos ser uma profissão que renha força, e não sermos tratados com tanto descaso...",0,0,2023-01-09T17:13:31.000Z,17970925448066123,30367075052,2023-01-11T21:05:31.762Z
,"Todos nós condenamos. Infelizmente, há décadas isso vem acontecendo no Brasil: 2013, 2017 e agora em 2023 que coisa triste para nossa nação.",0,0,2023-01-09T17:13:19.000Z,18326747941067242,2255075672,2023-01-11T21:05:31.762Z
,"😂😂😂 regras para comentários, é sério isso?",0,0,2023-01-09T17:10:19.000Z,18075358798331931,15373981144,2023-01-11T21:05:37.362Z
,👏🏻👏🏻,0,0,2023-01-09T17:06:05.000Z,17998115905608688,1272769827,2023-01-11T21:05:43.017Z
,É cada comentário,0,0,2023-01-09T17:05:47.000Z,17898403709663393,3089989684,2023-01-11T21:05:43.017Z
,"Relevante, essa publicação, porém...",0,0,2023-01-09T17:04:46.000Z,18020632864481976,1018310275,2023-01-11T21:05:43.017Z
,👏👏👏,0,0,2023-01-09T17:04:42.000Z,17973703336985941,314200502,2023-01-11T21:05:43.017Z
,👏👏👏👏,0,0,2023-01-09T17:04:01.000Z,17988344602744616,16631024441,2023-01-11T21:05:43.017Z
,"Quero ver se o comunismo entrar aqui no Brasil o que nós e vocês irão fazer??? Tudo que se refere ao três poderes em Brasília, não há como conversar com Paz e Amor. Quando a esquerda depreda aí sou democráticos aí quando a direita faz por vocês e por nós aí são antidemocráticas. Por favor......estamos lutando por todos!!!",0,0,2023-01-09T17:03:28.000Z,17958664721251059,7362312393,2023-01-11T21:05:43.017Z
,"É muito importante se posicionar em situações em que a ameaça a profissão e a categoria. Penso que essa é a função do conselho que representa a profissão. Porém, ainda não está claro porque um conselho de uma determinada profissão precisa se manifestar com o que aconteceu em Brasília. Não é um caso de polícia, das forças federais, etc. Quem participou desta barbaridade foi profissionais da psicologia, no exercício de suas profissões? Daqui a pouco o conselho vai ser chamado a manisfestar em todo ato público que as pessoas realizarem. Que as autoridades punem os culpados...",0,0,2023-01-09T17:01:50.000Z,18194507578216370,11110164309,2023-01-11T21:05:48.943Z
,Posicionamento sobre a nossa profissão nada de se falar né ?,0,0,2023-01-09T16:56:19.000Z,17963883524033761,1207733069,2023-01-11T21:05:48.943Z
,Aguardando sobre a lei 3081/2022,0,0,2023-01-09T16:55:28.000Z,18018507307484125,1207733069,2023-01-11T21:05:55.099Z
,"Desde quando se posicionar é desrespeito, desrespeito é vandalismo e infelizmente isso não veio da manifestação. Infelizmente a mídia não mostra a verdade!",0,0,2023-01-09T16:55:15.000Z,18334823251004671,400553307,2023-01-11T21:05:55.099Z
,"@conselhofederaldepsicologia  deveriam se preocupar com a Lei 3081/2022 que estão querendo desregulamentar nossa profissão, isso sim é preocupante pra nós",0,0,2023-01-09T16:54:33.000Z,18008390311488555,1207733069,2023-01-11T21:05:55.099Z
,Com tantos desmandos a população se revolta. Logo o diploma de psicólogo vai ser desnecessário diante das propostas do novo governo e quero ver se vocês não vão ficar indignados. Empatia é o nome.,0,0,2023-01-09T16:53:41.000Z,17955333536358678,455466562,2023-01-11T21:05:55.099Z
,Que preguiça de pagar a anuidade viu,0,0,2023-01-09T16:51:44.000Z,17971622840052859,1033547792,2023-01-11T21:05:55.099Z
,👏🏾👏🏾,0,0,2023-01-09T16:50:46.000Z,17936045081599212,9685552487,2023-01-11T21:05:55.099Z
,👏👏👏👏👏,0,0,2023-01-09T16:50:23.000Z,17961860897193816,6149537627,2023-01-11T21:05:55.099Z
,Não vi o CFP se quando a CUT depredou a esplanada dos ministérios contra o governo Temer.,0,0,2023-01-09T16:48:24.000Z,17855658836890041,1363493293,2023-01-11T21:06:01.170Z
,👏,0,0,2023-01-09T16:48:21.000Z,17991201400663855,243436287,2023-01-11T21:06:01.170Z
,👏👏,0,0,2023-01-09T16:42:18.000Z,18000604054603890,290452660,2023-01-11T21:06:07.443Z
,@psipaoladantas,0,0,2023-01-09T16:42:06.000Z,18237115570196657,1000311472,2023-01-11T21:06:07.443Z
,👏👏👏👏👏,0,0,2023-01-09T16:42:00.000Z,17997540046614607,10488422202,2023-01-11T21:06:07.443Z
,👏👏👏👏👏❤️❤️,0,0,2023-01-09T16:41:50.000Z,17982297379879017,471166047,2023-01-11T21:06:07.443Z
,"Importante posicionamento!👏 Agora mantenham essa mesma pegada para as solenidades (on-line pois para você estamos no pico da pandemia), redução do valor da anuidade( valor alto pelo baixíssimo ou nulo retorno), mantenham a mesma pegada das notas de repúdio em defesa da profissão e dos profissionais, sejam dignos de ao menos manter um diálogo com aqueles que os pagam, atendam telefone, respondam e-mail, ouçam nossos pedidos que hoje parecem mais súplicas. Estamos pedindo só um pouquinho de atenção, nada mais do justo. Parabéns pelo posicionamento sobre os atos terroristas.",0,0,2023-01-09T16:40:44.000Z,17953151894201877,6296568448,2023-01-11T21:06:07.443Z
,👏👏👏👏👏👏👏❤️,0,0,2023-01-09T16:36:47.000Z,17956363463148995,455812775,2023-01-11T21:06:13.423Z
,👏👏,0,0,2023-01-09T16:33:38.000Z,17954182427347204,32426347268,2023-01-11T21:06:20.066Z
,Democracia não é baderna!!!!,0,0,2023-01-09T16:33:26.000Z,17846988626900921,6943753240,2023-01-11T21:06:20.066Z
,Fascistas não passarão!,0,0,2023-01-09T16:29:57.000Z,17978149966805127,9991871618,2023-01-11T21:06:26.745Z
,"Ótimo, quanto a renovação da Lap? Não  vão  falar nada??",0,0,2023-01-09T16:29:36.000Z,17935969094601837,7110463919,2023-01-11T21:06:26.745Z
,propaganda em TV mona?,0,0,2023-01-09T16:29:21.000Z,17868547103794573,7468281980,2023-01-11T21:06:26.745Z
,@glaucia.venturelli.psi,0,0,2023-01-09T16:29:20.000Z,17883521795729178,4490093400,2023-01-11T21:06:26.745Z
,👏👏👏👏👏👏,0,0,2023-01-09T16:25:46.000Z,17865498506808564,552618430,2023-01-11T21:06:32.703Z
,👏🏽👏🏽👏🏽👏🏽,0,0,2023-01-09T16:25:35.000Z,17993186800639574,55583965521,2023-01-11T21:06:32.703Z
,Bora focar nos detalhes da nossa profissão?!,0,0,2023-01-09T16:25:30.000Z,18008370136483746,27196967331,2023-01-11T21:06:38.931Z
,Nós não temos que condenar ou descondenar nada. Não cabe a nós.,0,0,2023-01-09T16:23:38.000Z,18198091111239982,27196967331,2023-01-11T21:06:38.931Z
,Acabem com parapsicólogos e com psicanalistas que não estudaram como nós.  Qualquer 2 anos de cursinho e os caras de pau se passam por nós.  E cobram muito mais caro. Basta!,0,0,2023-01-09T16:18:43.000Z,17999332159553322,7956874912,2023-01-11T21:06:44.413Z
,Tão triste ver essa rápida resposta a isso e tao lenta resposta a atos contra a nossa profissão 😢,0,0,2023-01-09T16:17:01.000Z,17970715799071805,17911154173,2023-01-11T21:06:44.413Z
,"Tô cansada do crp limitar a atuação a declaração de repúdio, declarações não tem efeito prático e nossa profissão está sendo sucateada.",0,0,2023-01-09T16:16:50.000Z,17940965117397721,472484575,2023-01-11T21:06:44.413Z
,Para isso se posicionam. Mas nossa profissão está sendo ameaçada pelo atual DESGOVERNO. E AÍ ??,0,0,2023-01-09T16:16:48.000Z,17965875712994595,7053770137,2023-01-11T21:06:44.413Z
,👏👏👏👏👏,0,0,2023-01-09T16:15:35.000Z,17944511360339368,1494153357,2023-01-11T21:06:44.413Z
,👏👏👏👏,0,0,2023-01-09T16:15:34.000Z,18274629838097739,33235774571,2023-01-11T21:06:50.163Z
,👏🏻👏🏻👏🏻,0,0,2023-01-09T16:14:22.000Z,17939313944436634,404140667,2023-01-11T21:06:50.163Z
,👏👏👏👏perfeito👏👏,0,0,2023-01-09T16:13:42.000Z,17958781580500628,19990393151,2023-01-11T21:06:50.163Z
,@conselhofederaldepsicologia do queeée?????? Poderiam agendar umas consultas pro Lul@ ne já que vcs são tão bons assim. Vergonh@,0,0,2023-01-09T16:12:47.000Z,18171890773254950,3555699795,2023-01-11T21:06:50.163Z
,Queremos posicionamentos em relação a defesa dos direitos dos psicólogos. Quando vão nos apoiar?  Por isso as pessoas estão parando de pagar o conselho. Queremos mudanças,0,0,2023-01-09T16:12:10.000Z,18039900421409720,333715528,2023-01-11T21:06:56.107Z
,"Se fossem ao Psicólogo uma vez na vida, não teriam esses surtos macabros.",0,0,2023-01-09T16:11:17.000Z,17865700658809036,2211758393,2023-01-11T21:06:56.107Z
,👏👏👏👏👏👏👏,0,0,2023-01-09T16:10:54.000Z,17886310589773540,1117791071,2023-01-11T21:06:56.107Z
,Essas pessoas recriminam a Psicologia e dizem que Psicólogos são para loucos.,0,0,2023-01-09T16:10:36.000Z,18005607307558476,2211758393,2023-01-11T21:06:56.107Z
,👏👏👏👏,0,0,2023-01-09T16:10:31.000Z,17891874161755642,389858698,2023-01-11T21:06:56.107Z
,👏👏👏,0,0,2023-01-09T16:07:28.000Z,17971393043063349,527436672,2023-01-11T21:07:02.309Z
,Deveriam chamar o Império de Volta.O Rico,0,0,2023-01-09T16:06:41.000Z,17970289448030116,10744150363,2023-01-11T21:07:02.309Z
,Kk,0,0,2023-01-09T16:05:53.000Z,17969415290094694,10744150363,2023-01-11T21:07:02.309Z
,Triste isso,0,0,2023-01-09T16:04:59.000Z,17951822033512794,495757296,2023-01-11T21:07:08.169Z
,👏👏👏👏👏,0,0,2023-01-09T16:03:34.000Z,18340955065045279,324237006,2023-01-11T21:07:08.169Z
,👏👏👏👏👏👏❤️,0,0,2023-01-09T16:03:27.000Z,17981673058847167,2060232673,2023-01-11T21:07:08.169Z
,"Deveriam condenar os ataques à democracia pelos proprios poderes em prol de interesses próprios. Vcs estão no lado errado e na hora errada, os Psicólogos estão sem representantes, o que se vê é a defesa de uma minoria e seus interesses privados",0,0,2023-01-09T16:02:31.000Z,17919287396573879,213611718,2023-01-11T21:07:14.041Z
,👏🏾👏🏾👏🏾,0,0,2023-01-09T16:02:05.000Z,18000204634603551,1104809778,2023-01-11T21:07:14.041Z
,"Opinar é importante E MAIS IMPORTANTE AINDA SOBRE POSICIONAMENTOS NA QUESTÃO DA PSICOLOGIA, O CONSELHO TEM QUE MOSTRAR ESSE EMPENHO E DAR AOS ESTUDANTES E PROFISSIONAIS RETORNO.",0,0,2023-01-09T16:00:56.000Z,17962216289277608,369955823,2023-01-11T21:07:14.041Z
,"O conselho é pago e muito bem  para cuidar dos interesses  dos psicólogos, quero saber sobre :
a desregulamentação da profissão
Terapia exclusiva oferecida por psicólogos 
Testes sendo aplicados por qualquer pessoa.
 Sobre os ataques ninguém em sä conciencia  concorda, destruição não, mas tudo feito com passividade sim.",0,0,2023-01-09T16:00:44.000Z,18067839247342824,495757296,2023-01-11T21:07:14.041Z
,"atrasado uns 6 anos, mas antes tarde do que nunca né?",0,0,2023-01-09T16:00:27.000Z,17980397098896743,249721242,2023-01-11T21:07:14.041Z
,"Sobre a PL e todos outros assuntos de interesse do CFP, não basta cobrar do conselho, é necessário se posicionar e se envolver com tais assuntos. Todos, todas e todes psicólogos(a) (e).",0,0,2023-01-09T15:59:51.000Z,17895930695672858,502866686,2023-01-11T21:07:20.333Z
,Ficamos aguardando outros posicionamentos… 😉,0,0,2023-01-09T15:58:38.000Z,17975861932940005,1420860721,2023-01-11T21:07:20.333Z
,👏👏👏👏👏,0,0,2023-01-09T15:58:05.000Z,17935748402599491,1745840926,2023-01-11T21:07:20.333Z
,👏👏👏,0,0,2023-01-09T15:57:24.000Z,17952459206222486,5699088848,2023-01-11T21:07:20.333Z
,"Estou acompanhando alguns comentários questionando o posicionamento do Conselho sobre o ocorrido, comparando com as manifestações da esquerda. Em primeira lugar a nota foi bem clara e específica sobre vandalismo e barbárie. Em nenhum momento foi defendendo e acusando partidos políticos de esquerda ou de direita. Por favor colegas, não vamos misturar as coisas e criar situações contraditórias. Nós profissionais da saúde mental, que preza um bem-estar como um todo não podemos transformar uma situação muito bem esclarecida em interpretações pessoais distorcidas.",0,0,2023-01-09T15:56:51.000Z,17966855791987955,3023392675,2023-01-11T21:07:26.605Z
,"A Psicolgia Brasileira deveria cuidar dos Psicólogos, do excesso se faculdades criadas por governos corruptos, para enriquecer gente desonesta, ""brigar"" por criação de MEIs/ CNPJs para mais trabalho dos Profissionais no Serviço Público, melhorar o péssimo ensino (teórico e prático).dos formandos, criar Especializações de qualidade não cusos de final de semana, etc.  Os 1/3 Comunistas Brasileiros não vão impor aos 2/3 Patriotas Brasileiros o que a maioria não quer. Será por mal, já estamos vendo isto! Primeiro, arrumar a própria casa! 😡😡😡",0,0,2023-01-09T15:55:45.000Z,17907543425665492,5981900524,2023-01-11T21:07:26.605Z
,🙌🙌🙌❤️,0,0,2023-01-09T15:55:41.000Z,17914860485668340,3948692314,2023-01-11T21:07:26.605Z
,👏👏👏👏,0,0,2023-01-09T15:55:07.000Z,17974577047958338,2097513482,2023-01-11T21:07:26.605Z
,Gente surreal isso de quererem acabar com a obrigatoriedade do diploma....,0,0,2023-01-09T15:54:19.000Z,18171800245266976,48035488166,2023-01-11T21:07:26.605Z
,🇧🇷🇧🇷🇧🇷🇧🇷,0,0,2023-01-09T15:53:48.000Z,17948119118309130,49377629155,2023-01-11T21:07:33.184Z
,Ainda bem que eram infiltrados,0,0,2023-01-09T15:52:10.000Z,18274697572100378,2167331472,2023-01-11T21:07:33.184Z
,"@crp_sp @conselhofederaldepsicologia QUEREMOS UM POSICIONAMENTO DO QUE ESTÃO FAZENDO SOBRE O PL 3081/22.

Um verdadeiro retrocesso.",0,0,2023-01-09T15:52:02.000Z,17918066543654631,226954493,2023-01-11T21:07:33.184Z
,"Psicologia não é gente. E não existe psicologia brasileira. Pare(m) de se apropriar daquilo que não lhes pertence(m). E vc(s) não tem autoridade para condenar e nem, descondenar nada . Não cabe a vc(s) ou, à Psicologia, esse ofício.  Não falem em nome da Psicologia, e nem, em nome de outras pessoas. Ninguém delegou-lhes essa autoridade. Nesse momento,  uma nação, quase que  inteira, se posta a combater < "" os poderes ""> que teimam em tomar o país à força, para, enfim, subjugar a população à uma ideologia nefasta.",0,0,2023-01-09T15:51:27.000Z,17937316505568448,57221478209,2023-01-11T21:07:33.184Z
,Em apoio 👏🏻,0,0,2023-01-09T15:50:32.000Z,17997358432611760,1499071180,2023-01-11T21:07:33.184Z
,Condena também a dispensa do diploma para o exercício da profissão de psicólogo?????,0,0,2023-01-09T15:49:14.000Z,18083350798318113,3968809734,2023-01-11T21:07:40.786Z
,"Coleguinhas só pra constar vi muita gente falando de código de ética, santa hipocrisia em vocês tem certeza que leram mesmo o código? Começando pelas propagandas em.. vamos olhar primeiro pra nossos problemas..",0,0,2023-01-09T15:48:46.000Z,17985705892809678,1427787556,2023-01-11T21:07:40.786Z
,👏👏👏👏👏,0,0,2023-01-09T15:47:37.000Z,17993478013636982,840057355,2023-01-11T21:07:40.786Z
,👏👏👏👏👏,0,0,2023-01-09T15:47:21.000Z,17960038850092756,1028655286,2023-01-11T21:07:40.786Z
,Inaceitável!,0,0,2023-01-09T15:46:52.000Z,18199221043235260,49803282,2023-01-11T21:07:40.786Z
,👏👏,0,0,2023-01-09T15:45:30.000Z,17904660881685383,305676303,2023-01-11T21:07:40.786Z
,Quando for extinta  a regulamentação da psicóloga deram a favor???????,0,0,2023-01-09T15:44:56.000Z,17966319002134054,2132771852,2023-01-11T21:07:47.051Z
,Nem eu vi o Conselho se manifestando a nao ser ideologicamente,0,0,2023-01-09T15:44:47.000Z,17971027940062897,3661412496,2023-01-11T21:07:47.051Z
,👏👏🙌,0,0,2023-01-09T15:44:11.000Z,17951022476459915,1493176414,2023-01-11T21:07:47.051Z
,👏👏👏👏👏,0,0,2023-01-09T15:44:01.000Z,17871902951818255,51995366732,2023-01-11T21:07:47.051Z
,"Mas, até agora não falou sobrenome projeto de lei que bane o diploma de paiclogo",0,0,2023-01-09T15:43:37.000Z,17937589952553436,498600155,2023-01-11T21:07:47.051Z
,❤️❤️,0,0,2023-01-09T15:43:32.000Z,18265903072136984,320430321,2023-01-11T21:07:47.051Z
,Por favor CFP se posicionar sobre cancelamento do diploma na Psicologia que está correndo no atual governo.  Aguardando!,0,0,2023-01-09T15:43:15.000Z,17958204095336698,19297133184,2023-01-11T21:07:53.368Z
,👏👏👏,0,0,2023-01-09T15:43:11.000Z,17980671322891335,410595998,2023-01-11T21:07:53.368Z
,👏,0,0,2023-01-09T15:43:04.000Z,18332750812017877,3227241867,2023-01-11T21:07:53.368Z
,Conselho acordou ??? Sim lamentável à violência ontem contra o patrimônio público. Agora acorda conselho para os problemas reais da nossa profissão,0,0,2023-01-09T15:42:35.000Z,17930562200621050,238051770,2023-01-11T21:07:53.368Z
,👏🏽👏🏽👏🏽,0,0,2023-01-09T15:41:16.000Z,18332596666028052,278938966,2023-01-11T21:07:53.368Z
,"E a psicologia continua sem carga horária e piso salarial, perdendo espaço cada vez mais. 🥲",0,0,2023-01-09T15:40:51.000Z,18000748759586821,43824214640,2023-01-11T21:07:53.368Z
,👏👏👏👏👏👏👏,0,0,2023-01-09T15:39:51.000Z,17862444593853511,223509504,2023-01-11T21:07:59.749Z
,👏👏👏👏👏,0,0,2023-01-09T15:39:47.000Z,18337169329002643,556922125,2023-01-11T21:07:59.749Z
,Não haverá desregulamentação.,0,0,2023-01-09T15:39:33.000Z,17972979205993708,37501316636,2023-01-11T21:07:59.749Z
,"Mais uma inútil notinha de repúdio... Parabéns por nada, conselho.",0,0,2023-01-09T15:39:22.000Z,18337199611053144,5784001539,2023-01-11T21:07:59.749Z
,👏👏👏👏👏👏👏👏👏👏👏👏👏👏,0,0,2023-01-09T15:39:13.000Z,18011797894476496,3464248948,2023-01-11T21:07:59.749Z
,👏👏👏,0,0,2023-01-09T15:39:05.000Z,17940373106585884,51662584155,2023-01-11T21:07:59.749Z
,"Que vocês sejam tão imediatos, parciais e incisivos assim nas causas dos profissionais psicólogos nesse ano 2023, por gentileza.",0,0,2023-01-09T15:37:17.000Z,17981877313856978,43026087878,2023-01-11T21:08:06.712Z
,Uma Rola para STF...,0,0,2023-01-09T15:37:01.000Z,18106143529305755,45732787680,2023-01-11T21:08:06.712Z
